Income,Age,Dependents,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Savings,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,City Tier,Occupation_Retired,Occupation_Self_Employed,Occupation_Student
11191.61831,61,2,3357.485492,968.4323146,485.9570712,1316.792771,704.3718498,298.528363,357.9706733,531.9522398,383.9211943,660.7212539,189.4941836,1935.990901,243.0770996,131.1019528,51.03103757,50.4514108,151.9891229,6.325743938,0.640989401,22.75352532,0,0,1,0
17350.19937,45,2,3470.039873,0.0,619.5867839,2032.577839,1125.790902,575.450467,803.9712487,1268.716687,794.7198638,1308.500069,254.6204872,5096.225146,572.8942699,274.4650486,91.30677978,197.0767509,363.6699288,13.94380172,54.64903605,17.02881269,1,0,0,1
26862.50677,46,4,5372.501354,0.0,775.1927277,3350.131015,1492.052371,714.3383685,680.3362514,1182.094514,1141.959912,2027.415031,386.4087317,9740.076493,430.5457079,233.4335437,158.6715808,108.4020426,125.1161391,55.70862026,55.08263444,36.83378968,1,0,0,0
27539.46883,44,3,5507.893765,1905.633296,1093.478108,3133.876254,1595.326,704.4067545,1369.538172,1836.841834,1055.823285,2622.322636,601.248313,6113.080411,805.0013138,366.7498001,100.9830397,233.116432,464.6413945,41.52905592,90.0007942,40.52153977,1,0,0,0
7414.370289,34,3,1482.874058,691.0492846,222.9698675,918.8792338,479.6609487,306.758183,163.5367397,513.8397285,262.114001,442.4541452,87.59241211,1842.641687,249.6928288,44.17887432,23.55051511,40.36541594,77.44322545,3.36553195,7.963929636,9.365305629,1,0,0,0
32359.06563,20,1,9707.719688,0.0,1287.606031,4379.130322,2574.77463,1013.127967,966.069123,2340.664818,1338.535329,2627.239374,616.5045349,5507.693808,968.5877392,359.0314109,227.8312511,282.4027535,520.6096654,21.84139317,41.72851193,83.19292428,0,0,0,1
8172.396171,48,1,1634.479234,1050.775876,368.7287767,1169.085918,518.7287922,212.6926703,359.3321246,529.1415717,288.4021171,716.811135,153.3597486,1170.858205,323.5709059,154.7601875,27.34338103,52.29389922,68.00206546,8.993804362,9.463599773,42.64797767,1,0,0,1
4038.769738,38,4,605.8154607,0.0,200.5782712,596.550496,222.5641768,148.3691164,145.8090104,236.7121632,189.3070387,263.3595038,88.11678092,1341.58772,115.4172736,55.12320015,21.36977423,12.21139266,57.5946617,6.804558725,6.665254467,16.67955914,2,0,1,0
23886.84363,23,1,7166.053088,0.0,562.5752195,2539.002974,1829.82508,1165.597718,538.9735858,1371.709543,891.9635733,1496.510911,349.847726,5974.784207,666.2329561,528.4658018,345.0369876,118.0111614,150.4625813,15.62600477,62.13516942,104.7437589,0,0,1,0
27556.60106,21,3,8266.980317,0.0,1114.508452,4109.264801,1978.458417,561.620403,1312.965504,2105.680708,1074.406497,1484.350656,542.0884355,5006.276865,319.7348459,585.9049343,105.5012953,161.0770248,567.6294191,3.203430323,48.40697092,162.4297035,0,1,0,0
24401.80906,30,3,7320.542717,0.0,898.1931759,2820.974483,1422.793324,755.6088094,716.7636812,1343.362657,899.6743181,1358.973181,433.0386198,6431.884091,727.6869651,353.4357266,58.49219519,59.21747562,309.6044277,27.68547342,2.950908128,90.21595523,0,1,0,0
17844.68181,47,0,5353.404543,0.0,835.6254836,2005.955395,1356.245637,856.3048284,448.7500813,1196.645595,691.805845,0.0,266.2347238,4833.709677,268.3510819,241.4342013,113.3136096,127.7270615,135.2365106,28.78459357,0.0,19.99268835,0,1,0,0
24794.21703,43,0,3719.132554,2714.650761,1028.743434,3513.700302,1882.107349,1055.168632,798.4411539,1288.56547,902.7839684,0.0,439.7601014,7451.163301,855.9527741,108.2925517,292.0765342,109.5243166,317.3653899,32.3067955,0.0,57.55994871,2,1,0,0
21601.92855,56,3,6480.578565,0.0,991.802496,2445.904449,1726.800981,907.1857974,602.6801134,1342.080058,897.3101874,2071.454064,622.6560986,3513.475742,653.1013525,100.4173746,200.2207139,62.05132432,295.8142452,13.16897706,49.52222835,154.1089011,0,1,0,0
4748.495509,43,4,1424.548653,0.0,141.2055667,560.161517,310.8662532,125.3628332,171.334831,367.2734102,144.9934924,295.9145781,53.86467446,1152.9697,61.34894286,75.95725891,22.70319997,24.14697571,43.20156935,3.555262329,10.63475971,7.240317651,0,1,0,0
22474.69485,35,3,6742.408456,0.0,712.2720635,3265.478667,1447.458106,597.9201605,788.2391992,903.2339646,739.8025454,1360.899355,287.1683192,5629.814017,671.2680093,277.8968902,137.7949811,122.6217526,154.2643382,13.49265451,36.25048763,28.82017056,0,0,1,0
24944.86647,42,4,4988.973294,0.0,685.386864,3248.288951,1352.902006,1217.894448,1200.601412,1635.456359,1231.927758,2252.724372,573.3857386,6557.325267,779.1290493,342.5686164,364.459148,103.9608428,477.5239046,34.0446442,88.84620608,124.6623141,1,0,0,0
15298.27499,20,1,3059.654998,2116.579666,652.2282279,1881.514187,966.0739571,699.8662124,447.2813754,1083.184572,607.6482394,1123.384519,243.873654,2416.985381,101.8416299,90.14714815,188.3445879,125.2968387,206.992159,19.62016907,43.77161484,72.15239074,1,0,0,1
4275.698651,38,0,855.1397303,832.5425584,213.4405994,468.8766011,290.5421571,136.4128055,100.822247,286.7749893,165.8386594,0.0,44.70019304,880.6081108,68.90473266,83.99962508,36.97022573,17.46706355,82.35436602,6.086559632,0.0,4.838654264,1,0,0,0
15633.13311,19,3,4689.939934,1688.928158,641.52771,1895.331286,911.5802974,735.4266262,401.9572615,955.4366743,510.1265307,1263.736098,463.6598501,1475.482686,143.2650824,97.06482274,149.401527,47.18735597,99.09979495,5.092615379,47.88651072,105.6314267,0,0,1,0
11037.96959,37,2,2207.593918,0.0,502.0866659,1250.863017,818.9383311,222.2626175,425.9155458,514.6053861,427.5842281,944.0358224,224.8134726,3499.270585,371.0291012,166.9447992,44.84215157,110.7240806,60.73210146,5.861273735,35.29581202,56.11422648,1,0,1,0
24264.32948,28,3,7279.298844,3192.315231,727.9882353,3068.308427,1726.870906,607.8155238,832.3199444,1532.799303,855.4926669,1601.725843,488.782409,2350.612146,799.960014,171.0771018,57.28012046,228.2709668,169.5910532,27.14210571,9.421965999,87.25024144,0,1,0,0
30820.27108,35,2,6164.054217,2026.678367,902.5215237,3708.061877,2421.095044,711.8867926,1374.63326,1300.504076,1281.492598,2478.218333,887.9295405,7563.195456,839.6677376,125.1843238,37.28072186,277.0162525,329.727876,33.14032353,107.3468403,166.8945406,1,0,0,1
37191.20269,28,4,7438.240538,0.0,1340.849955,4563.614186,2177.997033,1245.695845,1031.150471,1990.647198,1142.805404,3379.81533,790.1775187,12090.20921,686.4041825,189.0539726,137.0554073,121.4070076,515.5676291,48.86029551,50.78013867,111.1356262,1,0,0,0
12296.80696,52,1,3689.042087,0.0,614.0100917,1291.110042,983.6482257,548.6811496,532.1616341,492.0636937,436.7207448,811.3240427,193.3796548,2704.665592,295.8421459,57.79373916,59.50654295,32.58527719,121.293536,18.86097608,3.68294457,40.25748664,0,0,1,0
18609.67402,55,2,5582.902205,0.0,485.2152832,2450.775877,1082.989742,466.9938934,824.6844455,932.753683,868.5330042,1276.337417,533.8345782,4104.653888,465.7080927,201.6901119,29.12400456,154.4180456,274.7754024,12.96831731,25.62741052,30.93175213,0,1,0,0
7858.704833,29,2,1571.740967,0.0,321.2266653,805.0721838,514.1554864,224.5423388,308.7710323,607.2264683,254.7057145,461.6427348,108.2390712,2681.382171,90.14353712,119.5378634,49.51149102,36.20335526,115.1258051,0.715724487,16.93393319,26.52684857,1,0,1,0
27494.29822,48,1,5498.859644,0.0,1287.112366,2928.14367,1661.101282,836.0988222,1333.563006,1105.843309,1344.942629,2286.892015,285.0285124,8926.712964,446.1238177,138.3095867,134.4285117,67.06599983,304.9922141,20.99854828,95.95929166,62.2188908,1,0,1,0
30836.45608,53,0,9250.936823,0.0,1384.570333,3192.340605,1669.953085,1006.187801,1155.382627,2328.649407,1071.423602,0.0,644.3603151,9132.651479,442.1456151,457.2692408,60.322272,220.8267477,364.0907789,1.652394864,0.0,46.93168229,0,1,0,0
34112.672,47,0,6822.5344,0.0,1582.965155,3757.617399,2502.101559,996.3035309,688.1302378,2649.728946,1461.059519,0.0,486.1603246,13166.07093,1048.831549,221.5103648,164.6705573,152.6882043,248.7274819,40.05943498,0.0,139.8167687,1,0,0,1
24829.64525,21,0,4965.92905,2748.570716,556.4432725,2996.083578,1715.564386,760.729713,804.6016984,1416.788134,1083.635264,0.0,358.0631614,7423.236277,328.7569625,295.3929055,207.4191122,102.7467959,226.2977523,21.80522758,0.0,91.39202475,1,0,0,0
27262.21513,19,2,5452.443025,3515.540129,1193.257708,3078.147021,1938.868618,616.4731515,667.5235121,2075.690666,1104.29492,2140.790404,370.0601709,5109.125799,863.1439254,131.6844904,41.28388147,164.7371168,500.9642302,21.29350019,98.85401411,38.27017333,1,0,0,0
12411.82785,61,0,2482.36557,0.0,401.850002,1699.920747,668.3328347,537.9775514,487.1560066,885.4430543,517.864899,0.0,260.7394178,4470.177766,380.4590717,59.25849792,82.32640392,100.1755148,232.9762311,24.42955074,0.0,70.28871495,1,0,1,0
34766.16463,43,3,6953.232925,5802.091343,1109.917792,4393.957628,2754.523873,863.0765609,1499.417264,2679.704099,1484.881573,2511.367764,935.6057674,3778.388037,952.3604473,200.4126991,124.1565634,161.652072,382.4402728,26.91610827,78.93944019,101.5122093,1,0,0,0
21438.21763,46,4,3215.732645,0.0,537.2087791,2527.53135,1577.213838,837.800356,486.2520756,976.1268868,752.9089783,2004.001997,343.9788023,8179.461922,233.3343519,304.1518534,204.6397687,96.1768809,267.3856601,18.2991481,8.080493782,69.57278278,2,0,0,1
6536.86457,53,0,1307.372914,332.7656164,314.9270903,836.2760144,401.4218317,255.5113066,263.4900224,508.3235839,279.840719,0.0,126.6597197,1910.275751,192.8505936,73.79251871,16.02966764,22.97470015,148.1741474,3.159989469,0.0,31.984778,1,0,0,0
11235.21913,25,0,2247.043827,0.0,333.5274474,1576.05943,812.4984439,471.3537847,438.4183795,509.681362,415.7906707,0.0,262.1179609,4168.727829,340.1488443,85.85917688,36.91557874,61.75204515,102.7831081,17.04548191,0.0,25.96779237,1,1,0,0
18693.48326,22,3,3738.696651,0.0,705.8393152,2379.218126,1374.407237,914.5661277,881.3777615,1262.502698,786.0874779,1619.136039,397.8396238,4633.812199,223.5165318,128.8322749,108.0187723,257.8341164,327.2992463,16.23776902,10.67211148,57.01161025,1,0,0,0
11518.46084,47,3,3455.538252,0.0,395.0858641,1438.328382,736.510736,549.4088963,274.422517,745.9678353,535.2772378,612.3093718,242.0992797,2533.512469,160.5366596,54.40491176,76.14486025,39.64411535,167.4396379,14.4220945,15.02779284,61.69264384,0,0,0,1
9082.863979,31,2,1816.572796,0.0,443.9358077,1191.082699,548.9988715,362.3009347,260.1092523,390.7371198,274.5214085,460.2905713,209.4583559,3124.856163,241.2061011,101.9284565,32.18785025,49.13613882,83.68451096,0.377712544,22.30308379,39.27887727,1,0,0,0
5485.121888,64,1,822.7682832,0.0,183.8522303,589.0461082,336.5142971,203.1493187,257.5170536,266.6829373,202.1269471,504.2040891,106.7927835,2012.46784,163.0232215,70.97999761,58.34446642,54.83661979,17.83867313,4.274121475,9.692856119,28.92897546,2,1,0,0
19395.64169,27,2,3879.128339,3337.676189,539.3783411,2207.452351,1150.847669,503.9125374,566.6095344,1092.517012,834.8808595,1688.343171,364.2221459,3230.673544,503.1123912,192.1061191,63.24449745,30.49531299,307.4710907,11.81432745,15.20419325,67.90911471,1,0,0,1
13540.88096,23,1,4062.264289,0.0,503.7825453,1674.080547,984.0639816,591.6332037,339.1130039,807.9991141,513.3067911,1096.853066,162.5238465,2805.260575,259.5840179,192.7745073,142.5132206,80.75869218,92.37608792,18.51680228,37.89212143,8.914576206,0,0,0,0
14354.1136,33,0,2153.11704,2258.029611,686.0068238,2066.827353,1097.71834,518.5322617,547.0975428,912.7719507,492.9909289,0.0,241.3571066,3379.664639,318.9732584,309.9806869,85.89252635,154.4954042,128.7464551,1.609355797,0.0,55.84848078,2,0,0,0
19084.6244,43,4,3816.924879,0.0,938.5133799,2752.65499,1455.794729,594.1716629,741.3959025,1438.766903,762.4046358,1660.853336,428.045779,4495.098198,750.3751767,86.61646147,137.2932872,170.8883599,162.564533,34.66024345,56.71396803,56.01362406,1,0,0,1
20594.71955,53,3,6178.415866,0.0,919.1910694,2824.555942,1109.462419,1004.010117,877.2490583,1350.872409,1024.619606,1564.184621,460.8000251,3281.358421,276.7606095,321.0751705,266.7278488,185.4996946,230.6945885,23.32147361,29.04041568,91.54437198,0,0,0,0
13712.7584,59,2,4113.827521,2274.292878,646.4578886,1624.216642,776.5919476,572.729384,641.4198537,645.002914,508.3983242,731.2675643,304.157618,874.3958673,140.4573303,215.0466309,71.36300765,61.76654774,53.8152125,3.893549871,11.42811773,56.29793729,0,0,1,0
9933.610498,47,3,1986.7221,0.0,481.4475867,1176.770888,633.5082985,437.4727282,200.8195645,441.5693879,302.5515249,730.6061409,149.1974356,3392.944843,210.4230242,135.7157161,47.12413901,32.38675643,128.8167199,6.756349038,29.23550483,21.7584148,1,0,0,1
7117.99148,22,4,1067.698722,1273.725518,191.805757,1012.757185,479.3428176,195.9211946,288.7788996,433.6981944,253.2460197,544.2180224,132.2095357,1244.589614,141.2739138,36.03095334,46.57647658,15.21269054,64.34284927,5.604677926,25.47489746,8.697122126,2,0,1,0
5064.918503,27,2,1012.983701,0.0,178.4332527,525.0546323,378.305721,173.6227065,192.4961539,334.5974067,235.5380163,355.1399245,107.8953691,1570.851619,29.35901069,74.65536425,26.63029,15.46282945,55.21148527,5.559232129,4.520210721,8.799651388,1,0,1,0
19821.00365,48,4,3964.200731,0.0,631.6190235,2493.374458,1462.441816,858.2680715,418.75666,1034.486524,945.5866101,1142.950715,286.9379343,6582.381112,646.7910147,171.1674875,180.9747403,59.0874067,74.9319267,21.33864506,15.6898189,61.05234888,1,0,1,0
23580.3357,28,2,3537.050355,4545.792529,999.2493201,2869.858757,1191.447445,1097.990232,803.3458434,1815.407471,956.4873745,1307.519305,693.8863501,3762.300721,466.4942124,132.0791204,60.41900189,172.8730275,289.4100657,28.80516994,50.44323578,80.37052165,2,1,0,0
18102.45853,55,1,2715.36878,0.0,444.4718613,2349.933919,947.2230638,867.9362895,885.4011474,801.7692581,899.5203938,1348.676211,233.5272549,6608.630355,300.4146308,50.45281692,249.5895806,52.19839945,114.7458742,38.69132357,65.24759607,16.51355227,2,0,1,0
22950.85043,62,0,6885.25513,3327.371941,541.4268628,3420.33334,1753.649407,569.9373323,612.0124589,1626.621568,1121.759793,0.0,654.799097,2437.683504,706.6619611,495.3125031,167.2235116,62.20877857,394.9035889,11.62232693,0.0,153.3033815,0,1,0,0
7142.483115,58,3,1428.496623,1134.352762,192.2759548,950.0171698,400.7938275,211.9730973,336.1193473,342.9931889,242.7994237,637.2822578,165.8514706,1099.527992,85.83289829,24.88205811,12.39291209,71.45171043,47.88193408,3.096294312,18.67886576,47.81318302,1,1,0,0
19064.60158,25,2,3812.920316,2961.075088,452.0592993,2634.583503,1442.065285,656.710499,400.9470824,1043.929148,860.674232,1019.953038,297.9453928,3481.738698,642.7039487,379.6951205,90.03428898,56.35410806,139.8978932,5.445382459,18.59806246,80.22679781,1,0,1,0
18566.15439,45,0,3713.230877,2370.555665,821.3505711,2226.016578,964.1908037,497.5648597,767.3925629,1282.043228,725.9365369,0.0,426.0427765,4771.829928,114.4831086,68.95439978,86.66239473,190.1844959,251.8580556,12.33444126,0.0,56.09442021,1,0,0,1
17734.10128,33,4,2660.115192,2931.257579,366.3135682,2608.990018,968.3941142,748.1198569,487.3360578,1360.551928,776.8350161,1578.65141,493.5161605,2754.020377,747.6265867,112.309358,82.80612251,137.2412411,106.0989038,33.27704919,41.37021019,27.51938106,2,0,0,0
17167.57205,20,2,3433.514411,2024.831362,803.947229,2001.681374,1275.902382,774.0316696,730.520318,860.5713967,641.8606998,1061.513258,354.9015108,3204.296442,164.8266419,162.0607186,133.1918001,210.7487096,209.088243,9.761840825,9.903651412,49.6278133,1,0,0,0
17786.27451,54,1,3557.254903,3076.929602,642.4288067,2466.647466,1357.882803,714.6882714,794.8179686,1386.877567,571.9399003,1093.512306,297.6001597,1825.69476,266.2666393,303.4778766,161.5333935,188.1608078,358.8720037,27.5308185,32.03409913,71.94490474,1,0,0,1
22020.28533,49,0,4404.057066,3557.816599,582.9072575,3106.704462,1430.412311,555.4404976,826.4962409,1427.651813,862.0964772,0.0,384.6512595,4882.051347,469.085689,143.0782699,121.700443,243.4414793,127.5610585,34.53059862,0.0,106.1344984,1,0,0,0
18043.12097,38,0,3608.624195,2227.831913,442.4999801,2421.599049,1006.535666,470.4975527,366.3421104,1009.178856,733.369543,0.0,472.05899,5284.583117,246.2041329,168.6825906,51.43499342,82.30372864,160.7353551,30.48095074,0.0,39.74768381,1,1,0,0
40024.52353,35,3,8004.904705,5850.320057,1121.525057,4293.659299,2141.784299,1424.991586,1159.049883,3085.595381,1761.207617,3958.814458,640.0444494,6582.626733,1030.243486,506.4904855,360.3203938,270.6870942,464.8618339,31.10458214,78.57934101,177.4906309,1,0,0,0
14478.73921,63,2,4343.621762,1447.327921,324.5872278,1529.878028,1013.54712,420.4096595,577.5240821,814.5991118,484.2007823,1435.039693,396.369804,1691.634016,131.9656399,211.4304165,85.02305879,94.27847204,234.0958,20.97574152,10.38449929,99.45491722,0,0,0,1
13696.59881,25,4,4108.979644,1827.237135,386.3384811,1602.984995,878.0738282,508.5554415,648.0361472,1085.1844,549.6469003,1068.576607,170.022027,862.9632074,240.154974,70.1438921,105.3599659,129.6127952,302.5117968,26.03291152,26.60700579,16.99274263,0,0,1,0
8223.179137,29,2,1644.635827,0.0,168.1648678,1175.918683,563.8012959,256.0275709,223.7712592,601.6390866,321.4192725,736.5810736,130.7811553,2400.439045,325.5926953,115.9999078,49.63359732,51.36031466,161.0997713,0.203555552,31.09485624,20.8084755,1,1,0,0
15599.99937,58,1,4679.999812,0.0,586.2080422,2080.004795,1046.243446,750.1272339,723.8221134,1032.647897,497.9581691,1374.474397,238.9497133,2589.563756,362.7364134,256.1556817,62.12308333,113.1731629,196.9525518,1.359517931,43.21217188,19.10180414,0,0,1,0
4385.319568,26,0,877.0639137,811.2405629,117.3491535,475.5874401,228.2664672,187.9556159,106.3162036,343.8235781,195.6734275,0.0,124.4111111,917.6320947,28.92420968,68.31356934,55.06161954,21.88274188,71.16012228,8.356008068,0.0,21.23016665,1,0,1,0
9032.382202,28,3,1806.47644,873.0396784,296.1497219,1274.789396,554.9493642,376.1551766,410.962876,676.3552871,414.2368736,812.1330809,240.5240613,1296.610246,311.5183366,125.3420167,98.83313208,24.92885486,36.4984008,9.412024575,10.49096965,67.00158553,1,1,0,0
9190.549084,30,2,1838.109817,0.0,374.3233409,1377.327359,669.7953376,243.6953024,243.5602304,583.433056,356.2480455,545.011533,95.42091278,2863.624149,212.2954986,40.92741953,14.38629392,62.25045229,165.8018053,6.136283834,24.40715855,10.06318205,1,0,0,0
16631.41637,42,0,4989.42491,0.0,593.7981174,1764.957183,1079.767939,341.1583915,720.8010952,1257.184322,731.4090313,0.0,179.4273587,4973.488017,306.2547176,118.9362298,28.74152163,45.85861194,366.3834545,6.11106343,0.0,28.87541285,0,0,0,0
15392.02476,54,2,3078.404952,0.0,354.4534506,2151.401591,769.89802,632.1930245,432.4415235,1084.12902,552.3676472,1265.355537,245.187346,4826.192649,233.53751,93.86358382,145.3155656,120.8317326,307.3047012,10.4946227,14.47032994,33.67399187,1,0,0,0
4895.692351,23,1,734.3538526,0.0,235.1490688,518.9080107,312.146078,116.380821,241.510848,320.7802018,153.5564466,466.982158,67.24797791,1728.676887,122.5118052,65.00690354,16.27187208,17.14530629,74.5171467,6.718624322,6.787931784,16.30328409,2,0,0,1
22659.40091,54,1,6797.820274,3476.214347,759.0197275,2545.054674,1633.853678,717.2731999,1093.227011,1305.235602,756.0941754,2229.794213,585.6656347,760.148377,610.1669759,320.4725377,130.4365695,322.6749396,175.0632162,10.15326877,100.8532713,89.51666243,0,1,0,0
25003.64689,50,0,5000.729378,0.0,627.8899943,3691.5889,1654.825922,633.6017331,1056.568893,1816.972875,807.6420165,0.0,604.4094957,9109.417682,700.182107,480.7775417,50.32885057,198.2656793,139.1239514,8.30760011,0.0,137.8298988,1,0,0,0
9795.613066,40,3,1469.34196,0.0,455.0834559,1258.254139,719.3471798,333.792527,466.6221992,756.6429985,361.3191713,631.5513794,238.4451588,3105.212897,324.4893078,161.1982318,41.8003537,93.72568059,108.8460714,16.4821358,6.254451773,49.15103769,2,0,0,1
8890.363594,25,1,2667.109078,0.0,373.1584236,1291.283982,646.26802,427.9842046,295.8100792,596.7685553,326.7003618,725.2659794,260.3954837,1279.619426,167.1463541,182.9827733,113.266156,64.7734207,121.0590884,12.67238087,22.46485627,24.90125008,0,0,1,0
8535.854776,43,0,2560.756433,477.8176592,196.3313433,960.1613574,615.0161854,397.1260846,381.8704358,574.2809067,420.1924133,0.0,224.0572459,1728.244712,174.7000594,177.6287905,48.5387835,37.56014184,169.4902652,1.102712767,0.0,42.94433831,0,0,0,1
28361.17387,20,4,5672.234773,5183.020896,948.0550885,3513.774308,1951.418721,712.504308,1370.417793,1660.650525,1224.188156,1898.05328,395.6052408,3831.250777,894.0997238,385.7795397,149.8434673,72.88545365,359.4185232,27.39519054,52.63217412,75.31061675,1,0,1,0
3988.339774,57,0,797.6679549,0.0,151.0514881,496.4061276,257.6029221,172.202189,134.535446,227.9534526,164.0377279,0.0,105.3469628,1481.535503,27.47110109,72.07819804,11.78803527,30.72371986,28.86019568,1.511082914,0.0,22.15809172,1,0,1,0
26565.76816,57,1,3984.865224,0.0,772.8948506,3735.346837,1416.461555,1143.365527,776.3792023,1563.91099,1278.237736,1914.136883,547.5286731,9432.640684,765.8888635,221.0598121,306.8642017,176.0517311,439.8385286,44.50645649,86.13303799,39.80434493,2,1,0,0
14675.81009,52,2,2935.162018,0.0,540.2756787,2080.248816,1124.636967,542.9525067,585.5493925,620.3389889,604.8002406,1335.861317,212.8638675,4093.120299,245.6015612,101.894994,108.5000946,31.78761968,104.003395,4.871296618,53.77960325,32.45098029,1,0,0,1
21995.22549,45,0,4399.045098,4080.071699,809.891459,3202.838793,1641.680426,642.6778972,792.3268908,1355.658873,944.5541275,0.0,498.6308751,3627.84935,892.8782346,490.4598981,83.8483304,65.80421455,185.5281996,23.61087438,0.0,36.56504004,1,0,1,0
26057.10769,39,4,5211.421537,0.0,1201.88416,3738.767795,2011.208243,571.7533453,1140.106463,1479.021811,873.3183881,1469.963594,768.9298927,7590.732457,297.8907114,329.4339962,80.18952706,230.6928145,125.2024536,19.30073301,34.77331604,50.94755854,1,0,0,0
2949.354338,59,1,884.8063013,0.0,68.11534678,430.0230079,169.5297395,66.02547385,94.91069156,219.7692015,141.8044141,253.0505131,31.60065917,589.7189887,71.53984952,41.06716778,14.1070017,13.9460507,18.05206265,6.274808047,6.379789574,5.004736339,0,0,1,0
14586.50575,35,3,2917.30115,0.0,393.1443206,2018.892628,847.9017454,441.5584099,370.9482344,940.946818,521.8696738,911.4354834,434.1774411,4788.329847,287.1603603,186.2466574,62.02756809,26.12860344,256.1646787,16.32207712,28.25433767,71.09019822,1,0,1,0
41514.4799,46,3,12454.34397,0.0,1122.871907,5397.63058,2640.051711,1131.456329,1624.195444,1962.444842,1656.686355,2409.437137,616.8201118,10498.54151,392.8572996,376.6285456,116.8417211,289.229483,187.7058323,38.07680889,9.277454943,59.18510336,0,0,1,0
24859.94726,63,2,7457.984177,2770.715115,1178.512382,2627.37113,1481.569393,507.3193664,832.151304,1384.39587,1177.013659,1783.048093,586.1728407,3073.693925,140.4007885,387.527788,61.30117602,142.1481127,190.0915616,9.991744276,31.44874404,145.5125065,0,0,0,1
14678.52157,28,0,2935.704314,0.0,598.4275123,1844.367363,1137.056083,564.1041582,350.4909647,744.6032077,476.596331,0.0,396.5481022,5630.623534,553.0122047,198.743614,112.9730505,100.366513,140.8909197,21.58399715,0.0,81.30488344,1,1,0,0
6702.257021,63,3,2010.677106,935.0314545,178.6108002,832.7464011,478.7204277,181.9029502,166.8110259,376.3883538,252.1882532,632.214873,110.1599911,546.805384,242.6497152,24.84689865,11.46076328,41.12186766,29.69676392,2.684628701,17.19387217,28.56109734,0,1,0,0
12453.00028,33,4,2490.600056,0.0,292.2662764,1422.788599,742.7077292,263.9168535,335.3644255,979.2059057,471.9213004,1227.219309,344.0769105,3882.932916,138.2204395,199.0998598,38.69590453,98.9726604,131.4039566,11.21835902,31.75405742,19.19867188,1,0,0,0
34132.05649,55,1,5119.808474,2497.996939,840.7221404,4798.446774,2699.653017,1149.916364,1647.015831,1377.632182,1240.208397,3157.771388,853.0468045,8749.838183,729.8724176,278.6822106,86.90973039,254.1258469,108.8503035,39.20582531,15.68822403,95.55765266,2,0,0,1
32033.69869,33,2,6406.739738,0.0,1298.263124,3344.00157,2428.810244,1308.877979,765.5125103,1712.916458,1168.388689,2218.77797,689.1310366,10692.27937,363.8241001,401.8229463,218.8213902,119.302461,299.3215029,25.96975341,68.3759639,83.52760059,1,0,1,0
7383.85386,36,1,1476.770772,0.0,289.1660925,740.0910054,476.4366981,303.2956379,262.5298859,326.8915854,316.5406796,443.6362502,208.2447997,2540.250453,201.4120852,71.30404199,51.631279,26.35613736,23.93195599,7.85742841,7.055801994,15.13763543,1,0,1,0
15068.6142,33,0,4520.58426,1884.825413,706.8615835,1986.513634,1005.170759,536.5267892,636.4885679,667.7323632,452.4957504,0.0,228.9849569,2442.430123,593.5764943,218.5133139,36.28350792,87.99743258,55.20844004,7.968484051,0.0,17.72492318,0,0,0,1
13843.77771,51,1,2768.755543,839.5918384,628.0629133,1569.363446,933.6253805,533.814835,506.8795129,592.5911566,662.671761,1265.346171,247.0827909,3295.992365,405.6005823,47.65832276,53.61025117,104.3634027,122.8574627,1.77785422,12.83069586,44.21363927,1,1,0,0
15868.65963,33,1,4760.597888,1272.341163,383.3694372,2049.626951,930.0614157,757.3115542,430.7477874,1214.692465,732.3373167,1072.472199,409.9984802,1855.10297,522.6196287,241.1083002,167.4862873,105.47519,134.064657,29.18869889,1.128494316,39.63970054,0,1,0,0
32574.54953,40,2,6514.909905,0.0,1014.156412,4861.992576,1948.670012,1591.412577,1185.939181,1487.627852,1304.672053,2601.71844,886.1178904,9177.332628,1112.024527,356.2897199,269.5519717,111.142493,87.08361575,21.36260492,30.04301179,68.1029762,1,1,0,0
4711.291757,60,4,942.2583514,0.0,213.4143909,495.5706125,369.0276393,142.3320955,225.7709279,296.2735192,194.5124901,347.9203251,92.91892448,1391.292481,89.85432163,70.54298603,16.60642568,65.0473872,80.52723257,1.203720594,1.284935185,11.74248579,1,0,0,0
8471.556254,40,1,2541.466876,1075.279902,402.7369204,922.5016635,494.2774794,331.9137445,408.9761056,671.1673316,306.7595089,590.6138387,228.1889477,497.673936,121.2690777,66.09586781,26.05331723,38.59293927,183.9168813,12.99705426,10.85077875,58.55162692,0,1,0,0
10428.0021,46,4,2085.60042,1627.514754,454.903049,1295.90859,786.6196285,455.5831165,231.3416588,661.9883588,481.2825141,1037.508339,142.9078211,1166.84385,352.3160192,86.56930028,55.52224661,19.97969376,48.78866451,15.34029446,33.02551334,15.42729042,1,1,0,0
30026.6505,46,3,9007.995151,0.0,875.5297608,4131.440051,1808.807509,845.6091026,1113.252438,1352.441103,939.3257829,2041.470039,779.9039307,7130.875635,476.5220954,243.0417072,127.9331127,263.0517532,95.20424735,26.93958909,3.178148148,99.6438019,0,1,0,0
